timestamp,emotion,final_engagement,focus_score,emotion_score
2025-10-27 21:24:20,angry,53.22,68.65,55.8
2025-10-27 21:24:22,angry,87.33,42.91,55.55
2025-10-27 21:24:24,angry,86.82,72.01,88.27
2025-10-27 21:24:26,angry,87.9,33.43,85.87
2025-10-27 21:24:28,angry,43.44,38.87,66.85
2025-10-27 21:24:30,angry,81.18,93.4,62.7
2025-10-27 21:24:32,angry,48.91,65.23,77.57
2025-10-27 21:24:34,angry,56.46,91.34,80.25
2025-10-27 21:24:36,angry,94.49,63.65,68.83
2025-10-27 21:24:38,angry,76.54,77.23,57.26
2025-10-27 21:24:40,angry,70.25,85.51,51.88
2025-10-27 21:24:42,angry,61.44,31.71,63.43
2025-10-27 21:24:44,angry,42.31,50.53,76.4
2025-10-27 21:24:46,angry,87.04,70.87,78.76
2025-10-27 21:24:48,angry,50.73,53.26,87.59
2025-10-27 21:24:50,angry,61.77,76.86,78.84
2025-10-27 21:24:52,angry,92.23,87.31,42.93
2025-10-27 21:24:54,angry,68.48,65.33,85.41
2025-10-27 21:24:56,angry,62.7,95.22,56.49
2025-10-27 21:24:58,angry,86.18,37.38,71.46
2025-10-27 21:25:00,angry,83.14,49.01,76.2
2025-10-27 21:25:02,angry,63.21,80.46,69.6
2025-10-27 21:25:04,angry,51.46,30.41,42.43
2025-10-27 21:25:06,angry,44.12,62.01,42.99
2025-10-27 21:25:08,angry,80.27,41.67,51.68
2025-10-27 21:25:10,angry,51.36,63.59,49.34
2025-10-27 21:25:12,angry,82.83,38.85,54.76
2025-10-27 21:25:14,angry,94.18,49.62,79.84
2025-10-27 21:25:16,angry,72.98,91.82,82.3
2025-10-27 21:25:18,angry,80.85,74.27,77.83
2025-10-27 21:25:20,angry,65.61,62.22,48.95
2025-10-27 21:25:22,angry,63.1,57.31,75.03
2025-10-27 21:25:24,angry,57.26,69.6,87.61
2025-10-27 21:25:26,angry,44.66,33.52,70.18
2025-10-27 21:25:28,angry,42.37,76.29,45.39
2025-10-27 21:25:30,angry,55.96,82.25,61.67
2025-10-27 21:25:32,angry,42.0,79.28,45.88
2025-10-27 21:25:34,angry,92.97,79.97,73.39
2025-10-27 21:25:36,angry,81.2,32.51,73.31
2025-10-27 21:25:38,angry,82.44,77.64,86.21
2025-10-27 21:25:40,angry,89.49,79.16,42.16
2025-10-27 21:25:42,angry,58.24,51.69,76.94
2025-10-27 21:25:44,angry,70.86,46.45,79.36
2025-10-27 21:25:46,angry,74.64,71.44,48.97
2025-10-27 21:25:48,angry,94.67,35.2,60.05
2025-10-27 21:25:50,angry,91.46,90.01,60.21
2025-10-27 21:25:52,angry,93.91,65.66,56.34
2025-10-27 21:25:54,angry,57.42,68.1,59.64
2025-10-27 21:25:56,angry,41.79,34.76,55.4
2025-10-27 21:25:58,angry,59.21,84.6,60.5
2025-10-27 21:26:00,angry,43.12,91.75,54.64
2025-10-27 21:26:02,angry,51.67,79.67,65.34
2025-10-27 21:26:04,angry,48.73,96.66,62.71
2025-10-27 21:26:06,angry,74.38,44.66,50.42
2025-10-27 21:26:08,angry,80.76,69.93,83.53
2025-10-27 21:26:10,angry,49.99,42.18,74.6
2025-10-27 21:26:12,angry,40.72,95.86,73.76
2025-10-27 21:26:14,angry,69.14,53.69,56.61
2025-10-27 21:26:16,angry,86.42,45.1,40.6
2025-10-27 21:26:18,angry,86.95,65.41,83.58
2025-10-27 21:26:20,angry,44.91,71.41,59.05
2025-10-27 21:26:22,angry,85.84,67.07,74.67
2025-10-27 21:26:24,angry,61.86,34.05,87.96
2025-10-27 21:26:26,angry,63.79,73.58,52.81
2025-10-27 21:26:28,angry,94.58,54.71,52.41
2025-10-27 21:26:30,angry,53.67,39.32,73.91
2025-10-27 21:26:32,angry,79.52,90.67,86.45
2025-10-27 21:26:34,angry,94.18,71.89,89.59
2025-10-27 21:26:36,angry,65.21,54.08,54.32
2025-10-27 21:26:38,angry,76.69,94.67,62.18
2025-10-27 21:26:40,angry,57.97,55.98,72.68
2025-10-27 21:26:42,angry,40.99,52.87,85.11
2025-10-27 21:26:44,angry,79.87,74.28,75.65
2025-10-27 21:26:46,angry,58.37,96.43,46.02
2025-10-27 21:26:48,angry,90.72,93.61,77.89
2025-10-27 21:26:50,angry,86.59,35.69,86.69
2025-10-27 21:26:52,angry,70.53,63.24,88.0
2025-10-27 21:26:54,angry,50.98,80.48,47.7
2025-10-27 21:26:56,angry,77.27,79.22,45.86
2025-10-27 21:26:58,angry,49.02,94.99,41.16
2025-10-27 21:27:00,angry,54.39,58.46,57.13
2025-10-27 21:27:02,angry,58.95,48.04,89.21
2025-10-27 21:27:04,angry,72.32,80.73,87.48
2025-10-27 21:27:06,angry,54.94,72.19,40.9
2025-10-27 21:27:08,angry,90.78,89.16,64.5
2025-10-27 21:27:10,angry,58.24,87.34,84.72
2025-10-27 21:27:12,angry,57.28,47.16,88.16
2025-10-27 21:27:14,angry,55.96,41.49,48.79
2025-10-27 21:27:16,angry,55.8,58.09,77.27
2025-10-27 21:27:18,angry,75.37,37.79,73.74
2025-10-27 21:27:20,angry,71.59,74.25,81.06
2025-10-27 21:27:22,angry,52.54,82.71,53.53
2025-10-27 21:27:24,angry,64.89,67.22,45.93
2025-10-27 21:27:26,angry,58.91,52.7,43.45
2025-10-27 21:27:28,angry,85.93,46.76,40.61
2025-10-27 21:27:30,angry,73.41,48.2,82.81
2025-10-27 21:27:32,angry,64.25,44.18,56.21
2025-10-27 21:27:34,angry,80.21,90.03,59.6
2025-10-27 21:27:36,angry,85.52,79.0,56.57
2025-10-27 21:27:38,angry,79.4,50.96,83.36
2025-10-27 21:27:40,angry,88.15,93.98,67.06
2025-10-27 21:27:42,angry,85.86,91.73,65.17
2025-10-27 21:27:44,angry,81.25,44.92,72.79
2025-10-27 21:27:46,angry,84.63,51.24,61.82
2025-10-27 21:27:48,angry,63.5,41.15,58.66
2025-10-27 21:27:50,angry,43.09,71.03,58.38
2025-10-27 21:27:52,angry,92.53,90.16,65.46
2025-10-27 21:27:54,angry,74.51,50.21,58.76
2025-10-27 21:27:56,angry,86.3,53.12,41.01
2025-10-27 21:27:58,angry,64.76,40.84,54.76
2025-10-27 21:28:00,angry,57.22,80.61,72.02
2025-10-27 21:28:02,angry,57.47,67.81,71.55
2025-10-27 21:28:04,angry,67.57,57.15,71.06
2025-10-27 21:28:06,angry,54.6,59.47,67.13
2025-10-27 21:28:08,angry,62.77,48.7,73.69
2025-10-27 21:28:10,angry,84.03,88.05,80.69
2025-10-27 21:28:12,angry,85.81,34.34,74.79
2025-10-27 21:28:14,angry,60.46,53.37,65.32
2025-10-27 21:28:16,angry,45.44,55.91,60.06
2025-10-27 21:28:18,angry,74.83,92.43,54.42
2025-10-27 21:28:20,angry,79.11,96.71,69.96
2025-10-27 21:28:22,angry,63.53,59.78,51.19
2025-10-27 21:28:24,angry,86.53,53.83,60.72
2025-10-27 21:28:26,angry,46.2,58.31,83.18
2025-10-27 21:28:28,angry,80.0,38.66,74.58
2025-10-27 21:28:30,angry,53.24,52.69,80.13
2025-10-27 21:28:32,angry,72.55,31.08,47.67
2025-10-27 21:28:34,angry,73.5,51.31,68.13
2025-10-27 21:28:36,angry,55.92,45.51,55.02
2025-10-27 21:28:38,angry,48.75,85.5,71.83
2025-10-27 21:28:40,angry,82.31,86.38,45.69
2025-10-27 21:28:42,angry,76.07,88.75,87.95
2025-10-27 21:28:44,angry,75.61,39.42,65.33
2025-10-27 21:28:46,angry,77.65,80.83,67.91
2025-10-27 21:28:48,angry,42.91,86.83,54.69
2025-10-27 21:28:50,angry,73.9,40.43,58.71
2025-10-27 21:28:52,angry,92.53,36.88,55.65
2025-10-27 21:28:54,angry,89.9,80.21,77.32
2025-10-27 21:28:56,angry,75.18,41.25,46.59
2025-10-27 21:28:58,angry,62.11,79.86,80.64
2025-10-27 21:29:00,angry,77.64,70.45,76.76
2025-10-27 21:29:02,angry,85.43,65.07,49.12
2025-10-27 21:29:04,angry,44.94,87.74,85.81
2025-10-27 21:29:06,angry,84.27,73.72,49.14
2025-10-27 21:29:08,angry,80.64,96.59,70.48
2025-10-27 21:29:10,angry,40.64,48.75,72.36
2025-10-27 21:29:12,angry,57.63,33.99,78.68
2025-10-27 21:29:14,angry,64.4,73.86,41.96
2025-10-27 21:29:16,angry,45.22,98.99,46.42
2025-10-27 21:29:18,angry,87.16,30.68,88.03
2025-10-27 21:29:20,angry,51.54,99.45,83.82
2025-10-27 21:29:22,angry,56.09,43.71,76.28
2025-10-27 21:29:24,angry,88.04,83.65,41.19
2025-10-27 21:29:26,angry,71.2,63.44,40.21
2025-10-27 21:29:28,angry,81.92,86.6,87.18
2025-10-27 21:29:30,angry,89.42,72.98,57.21
2025-10-27 21:29:32,angry,47.67,73.12,75.72
2025-10-27 21:29:34,angry,57.73,57.57,68.2
2025-10-27 21:29:36,angry,56.81,91.48,75.07
2025-10-27 21:29:38,angry,57.63,99.88,68.47
2025-10-27 21:29:40,angry,51.57,34.57,57.27
2025-10-27 21:29:42,angry,49.91,50.19,80.08
2025-10-27 21:29:44,angry,65.98,68.12,79.4
2025-10-27 21:29:46,angry,42.06,67.99,71.13
2025-10-27 21:29:48,angry,70.9,92.24,81.85
2025-10-27 21:29:50,angry,55.55,61.81,40.56
2025-10-27 21:29:52,angry,79.47,79.03,40.93
2025-10-27 21:29:54,angry,80.69,40.49,80.07
2025-10-27 21:29:56,angry,51.6,46.96,74.72
2025-10-27 21:29:58,angry,61.31,83.18,81.37
2025-10-27 21:30:00,angry,60.31,82.49,63.32
2025-10-27 21:30:02,angry,56.01,41.85,77.63
2025-10-27 21:30:04,angry,53.32,77.78,74.77
2025-10-27 21:30:06,angry,58.14,95.31,88.74
2025-10-27 21:30:08,angry,81.0,56.35,58.07
2025-10-27 21:30:10,angry,46.27,32.29,43.05
2025-10-27 21:30:12,angry,45.49,72.43,42.49
2025-10-27 21:30:14,angry,47.05,57.67,80.87
2025-10-27 21:30:16,angry,89.96,37.63,62.53
2025-10-27 21:30:18,angry,84.53,98.62,59.26
2025-10-27 21:30:20,angry,84.94,47.11,65.79
2025-10-27 21:30:22,angry,42.64,96.16,49.87
2025-10-27 21:30:24,angry,59.9,95.95,56.77
2025-10-27 21:30:26,angry,63.68,83.6,56.09
2025-10-27 21:30:28,angry,67.49,33.96,52.59
2025-10-27 21:30:30,angry,68.17,79.49,66.64
2025-10-27 21:30:32,angry,57.96,68.76,49.49
2025-10-27 21:30:34,angry,41.47,66.8,79.42
2025-10-27 21:30:36,angry,93.58,94.98,88.65
2025-10-27 21:30:38,angry,80.92,55.96,88.07
2025-10-27 21:30:40,angry,77.76,34.95,59.61
2025-10-27 21:30:42,angry,87.55,38.55,61.1
2025-10-27 21:30:44,angry,62.09,75.85,69.14
2025-10-27 21:30:46,angry,86.84,59.89,55.02
2025-10-27 21:30:48,angry,93.64,81.99,74.07
2025-10-27 21:30:50,angry,41.4,54.92,76.05
2025-10-27 21:30:52,angry,45.81,46.96,52.55
2025-10-27 21:30:54,angry,65.94,35.24,48.17
2025-10-27 21:30:56,angry,72.52,84.32,82.29
2025-10-27 21:30:58,angry,67.12,87.33,82.32
2025-10-27 21:31:00,angry,66.08,82.72,60.79
2025-10-27 21:31:02,angry,59.11,81.98,43.63
2025-10-27 21:31:04,angry,65.65,70.87,60.66
2025-10-27 21:31:06,angry,93.15,96.98,42.8
2025-10-27 21:31:08,angry,58.89,47.59,69.87
2025-10-27 21:31:10,angry,41.78,60.2,52.34
2025-10-27 21:31:12,angry,76.85,96.46,79.41
2025-10-27 21:31:14,angry,59.93,77.23,54.32
2025-10-27 21:31:16,angry,50.16,42.84,83.53
2025-10-27 21:31:18,angry,83.31,81.17,83.04
2025-10-27 21:31:20,angry,53.9,35.29,49.95
2025-10-27 21:31:22,angry,89.15,90.63,69.42
2025-10-27 21:31:24,angry,48.98,65.02,42.84
2025-10-27 21:31:26,angry,67.5,58.75,65.99
2025-10-27 21:31:28,angry,40.39,81.21,74.38
2025-10-27 21:31:30,angry,57.04,59.71,52.79
2025-10-27 21:31:32,angry,72.51,55.73,77.68
2025-10-27 21:31:34,angry,77.73,44.23,72.29
2025-10-27 21:31:36,angry,48.36,96.65,47.01
2025-10-27 21:31:38,angry,53.3,83.5,49.96
2025-10-27 21:31:40,angry,66.56,65.07,72.99
2025-10-27 21:31:42,angry,53.05,38.01,42.21
2025-10-27 21:31:44,angry,84.81,92.25,46.96
2025-10-27 21:31:46,angry,52.09,54.14,47.53
2025-10-27 21:31:48,angry,72.67,32.6,40.8
2025-10-27 21:31:50,angry,90.85,50.79,77.92
2025-10-27 21:31:52,angry,47.65,65.94,82.44
2025-10-27 21:31:54,angry,49.9,53.88,81.36
2025-10-27 21:31:56,angry,41.56,44.3,74.87
2025-10-27 21:31:58,angry,46.33,99.6,44.23
2025-10-27 21:32:00,angry,78.83,46.66,51.2
2025-10-27 21:32:02,angry,56.93,85.15,62.12
2025-10-27 21:32:04,angry,84.13,88.06,63.02
2025-10-27 21:32:06,angry,56.64,83.02,65.13
2025-10-27 21:32:08,angry,60.26,73.99,44.04
2025-10-27 21:32:10,angry,50.35,94.86,63.04
2025-10-27 21:32:12,angry,61.06,30.88,82.73
2025-10-27 21:32:14,angry,70.56,34.8,59.86
2025-10-27 21:32:16,angry,45.77,43.0,58.49
2025-10-27 21:32:18,angry,45.57,38.6,45.17
2025-10-27 21:32:20,angry,73.08,97.46,40.89
2025-10-27 21:32:22,angry,42.93,83.79,57.86
2025-10-27 21:32:24,angry,85.67,55.0,86.74
2025-10-27 21:32:26,angry,69.85,52.09,60.63
2025-10-27 21:32:28,angry,77.72,67.87,44.22
2025-10-27 21:32:30,angry,76.14,41.15,72.86
2025-10-27 21:32:32,angry,42.14,70.95,63.66
2025-10-27 21:32:34,angry,65.26,37.3,78.31
2025-10-27 21:32:36,angry,71.66,36.26,78.11
2025-10-27 21:32:38,angry,63.31,36.84,66.18
2025-10-27 21:32:40,angry,73.24,65.99,72.23
2025-10-27 21:32:42,angry,69.0,72.83,88.15
2025-10-27 21:32:44,angry,92.98,38.23,70.97
2025-10-27 21:32:46,angry,53.83,76.93,46.33
2025-10-27 21:32:48,angry,64.75,81.48,83.02
2025-10-27 21:32:50,angry,41.95,99.01,58.13
2025-10-27 21:32:52,angry,58.07,43.45,76.28
2025-10-27 21:32:54,angry,50.95,73.24,84.61
2025-10-27 21:32:56,angry,54.41,71.67,42.62
2025-10-27 21:32:58,angry,50.95,75.71,62.94
2025-10-27 21:33:00,angry,43.91,57.83,71.75
2025-10-27 21:33:02,angry,89.89,91.18,82.96
2025-10-27 21:33:04,angry,41.29,63.81,43.47
2025-10-27 21:33:06,angry,85.52,38.91,51.21
2025-10-27 21:33:08,angry,78.51,72.5,43.92
2025-10-27 21:33:10,angry,89.87,91.15,82.23
2025-10-27 21:33:12,angry,89.58,73.9,57.1
2025-10-27 21:33:14,angry,60.06,76.43,84.93
2025-10-27 21:33:16,angry,44.84,51.61,55.76
2025-10-27 21:33:18,angry,88.06,30.27,88.42
2025-10-27 21:33:20,angry,61.12,69.7,44.05
2025-10-27 21:33:22,angry,71.85,45.95,82.55
2025-10-27 21:33:24,angry,40.07,55.26,63.82
2025-10-27 21:33:26,angry,76.19,78.74,62.21
2025-10-27 21:33:28,angry,46.26,71.0,58.4
2025-10-27 21:33:30,angry,87.05,87.8,48.29
2025-10-27 21:33:32,angry,84.45,65.7,78.08
2025-10-27 21:33:34,angry,51.7,97.45,42.16
2025-10-27 21:33:36,angry,63.91,86.8,68.8
2025-10-27 21:33:38,angry,73.14,49.73,79.53
2025-10-27 21:33:40,angry,55.45,62.44,58.09
2025-10-27 21:33:42,angry,92.69,83.56,43.98
2025-10-27 21:33:44,angry,64.89,57.61,43.76
2025-10-27 21:33:46,angry,47.41,58.24,43.05
2025-10-27 21:33:48,angry,83.16,72.15,43.59
2025-10-27 21:33:50,angry,55.12,83.36,78.08
2025-10-27 21:33:52,angry,57.43,50.31,76.29
2025-10-27 21:33:54,angry,75.65,69.1,69.95
2025-10-27 21:33:56,angry,48.02,34.04,40.98
2025-10-27 21:33:58,angry,69.0,63.18,60.66
2025-10-27 21:34:00,angry,47.53,94.44,41.7
2025-10-27 21:34:02,angry,45.64,73.86,67.0
2025-10-27 21:34:04,angry,93.1,41.36,46.22
2025-10-27 21:34:06,angry,56.59,36.13,72.79
2025-10-27 21:34:08,angry,67.54,37.82,42.38
2025-10-27 21:34:10,angry,90.12,85.3,86.93
2025-10-27 21:34:12,angry,57.82,78.81,81.53
2025-10-27 21:34:14,angry,71.98,71.07,89.05
2025-10-27 21:34:16,angry,65.4,71.65,48.15
2025-10-27 21:34:18,angry,68.03,36.96,70.73
2025-10-27 21:34:20,angry,42.64,53.44,80.16
2025-10-27 21:34:22,angry,44.59,49.29,40.12
2025-10-27 21:34:24,angry,48.85,49.06,50.01
2025-10-27 21:34:26,angry,81.62,48.78,80.01
2025-10-27 21:34:28,angry,51.89,69.2,46.48
2025-10-27 21:34:30,angry,60.7,93.05,69.9
2025-10-27 21:34:32,angry,65.28,96.83,48.96
2025-10-27 21:34:34,angry,69.53,77.15,70.75
2025-10-27 21:34:36,angry,48.89,58.65,51.86
2025-10-27 21:34:38,angry,41.6,91.21,59.04
2025-10-27 21:34:40,angry,57.95,51.25,59.78
2025-10-27 21:34:42,angry,45.8,86.05,79.36
2025-10-27 21:34:44,angry,62.9,77.59,82.64
2025-10-27 21:34:46,angry,46.17,55.97,74.26
2025-10-27 21:34:48,angry,55.43,78.31,77.8
2025-10-27 21:34:50,angry,47.63,70.5,52.7
2025-10-27 21:34:52,angry,41.6,77.56,54.98
2025-10-27 21:34:54,angry,63.75,62.05,40.36
2025-10-27 21:34:56,angry,65.65,71.07,45.22
2025-10-27 21:34:58,angry,61.08,72.5,58.37
2025-10-27 21:35:00,angry,63.29,34.22,53.92
2025-10-27 21:35:02,angry,91.23,54.64,84.06
2025-10-27 21:35:04,angry,87.27,92.02,40.9
2025-10-27 21:35:06,angry,57.26,68.37,40.95
2025-10-27 21:35:08,angry,94.35,43.12,77.76
2025-10-27 21:35:10,angry,80.91,70.0,61.31
2025-10-27 21:35:12,angry,82.97,98.78,43.72
2025-10-27 21:35:14,angry,90.24,50.77,42.07
2025-10-27 21:35:16,angry,43.04,59.47,89.6
2025-10-27 21:35:18,angry,79.9,78.04,89.23
2025-10-27 21:35:20,angry,47.24,40.77,46.33
2025-10-27 21:35:22,angry,79.43,38.79,40.3
2025-10-27 21:35:24,angry,45.34,37.79,84.85
2025-10-27 21:35:26,angry,53.19,85.54,87.71
2025-10-27 21:35:28,angry,90.87,65.27,51.69
2025-10-27 21:35:30,angry,58.86,40.58,58.65
2025-10-27 21:35:32,angry,42.64,46.06,80.82
2025-10-27 21:35:34,angry,87.05,39.8,60.13
2025-10-27 21:35:36,angry,84.3,97.85,67.99
2025-10-27 21:35:38,angry,55.71,74.18,54.56
2025-10-27 21:35:40,angry,79.19,67.27,42.14
2025-10-27 21:35:42,angry,58.93,87.36,64.73
2025-10-27 21:35:44,angry,62.82,53.21,57.93
2025-10-27 21:35:46,angry,65.76,68.5,84.19
2025-10-27 21:35:48,angry,45.78,60.93,70.92
2025-10-27 21:35:50,angry,76.53,82.07,67.14
2025-10-27 21:35:52,angry,84.16,40.06,55.09
2025-10-27 21:35:54,angry,61.85,52.6,68.0
2025-10-27 21:35:56,angry,67.0,33.46,87.6
2025-10-27 21:35:58,angry,61.16,63.17,74.51
2025-10-27 21:36:00,angry,82.99,78.73,42.65
2025-10-27 21:36:02,angry,53.42,34.57,78.44
2025-10-27 21:36:04,angry,43.3,74.29,50.32
2025-10-27 21:36:06,angry,91.37,57.65,55.05
2025-10-27 21:36:08,angry,62.88,86.86,59.54
2025-10-27 21:36:10,angry,48.09,80.1,85.41
2025-10-27 21:36:12,angry,55.11,50.22,44.58
2025-10-27 21:36:14,angry,71.1,46.35,87.61
2025-10-27 21:36:16,angry,93.18,84.48,61.46
2025-10-27 21:36:18,angry,47.72,67.41,80.92
2025-10-27 21:36:20,angry,55.17,58.45,63.2
2025-10-27 21:36:22,angry,90.17,68.11,78.26
2025-10-27 21:36:24,angry,59.29,75.34,77.0
2025-10-27 21:36:26,angry,64.39,32.83,75.5
2025-10-27 21:36:28,angry,47.08,86.06,80.81
2025-10-27 21:36:30,angry,65.22,37.9,89.77
2025-10-27 21:36:32,angry,66.13,73.91,52.41
2025-10-27 21:36:34,angry,53.25,67.55,44.76
2025-10-27 21:36:36,angry,41.44,84.82,47.71
2025-10-27 21:36:38,angry,72.48,31.95,72.57
2025-10-27 21:36:40,angry,42.6,53.88,52.52
2025-10-27 21:36:42,angry,40.97,91.46,60.68
2025-10-27 21:36:44,angry,71.69,85.96,47.39
2025-10-27 21:36:46,angry,89.47,84.77,42.24
2025-10-27 21:36:48,angry,89.31,62.06,40.94
2025-10-27 21:36:50,angry,91.3,76.85,84.24
2025-10-27 21:36:52,angry,86.01,55.69,48.39
2025-10-27 21:36:54,angry,86.86,51.97,76.0
2025-10-27 21:36:56,angry,63.33,41.56,53.28
2025-10-27 21:36:58,angry,52.36,50.56,74.7
2025-10-27 21:37:00,angry,86.9,57.83,87.86
2025-10-27 21:37:02,angry,59.92,75.04,50.22
2025-10-27 21:37:04,angry,87.24,78.5,86.12
2025-10-27 21:37:06,angry,82.86,91.54,42.36
2025-10-27 21:37:08,angry,56.12,37.44,88.96
2025-10-27 21:37:10,angry,77.2,87.61,61.94
2025-10-27 21:37:12,angry,86.86,76.28,44.83
2025-10-27 21:37:14,angry,59.66,53.96,83.53
2025-10-27 21:37:16,angry,52.61,49.61,43.0
2025-10-27 21:37:18,angry,60.75,43.14,50.25
2025-10-27 21:37:20,angry,74.49,81.94,57.52
2025-10-27 21:37:22,angry,58.23,35.3,60.4
2025-10-27 21:37:24,angry,61.15,87.26,88.07
2025-10-27 21:37:26,angry,68.55,54.92,40.62
2025-10-27 21:37:28,angry,79.33,33.16,72.24
2025-10-27 21:37:30,angry,50.14,76.19,68.94
2025-10-27 21:37:32,angry,81.11,64.33,86.17
2025-10-27 21:37:34,angry,41.22,77.67,46.63
2025-10-27 21:37:36,angry,77.13,68.99,83.63
2025-10-27 21:37:38,angry,89.47,82.22,40.89
2025-10-27 21:37:40,angry,79.67,33.0,47.39
2025-10-27 21:37:42,angry,56.73,49.6,54.89
2025-10-27 21:37:44,angry,55.86,48.28,48.2
2025-10-27 21:37:46,angry,90.94,63.23,40.34
2025-10-27 21:37:48,angry,42.04,93.81,69.81
2025-10-27 21:37:50,angry,55.27,40.84,57.06
2025-10-27 21:37:52,angry,57.07,50.53,46.76
2025-10-27 21:37:54,angry,79.61,64.64,58.51
2025-10-27 21:37:56,angry,86.31,31.57,44.71
2025-10-27 21:37:58,angry,89.68,97.11,86.92
2025-10-27 21:38:00,angry,72.02,35.03,87.82
2025-10-27 21:38:02,angry,65.52,41.5,72.17
2025-10-27 21:38:04,angry,80.66,82.6,55.05
2025-10-27 21:38:06,angry,58.48,45.79,69.21
2025-10-27 21:38:08,angry,88.14,32.85,62.74
2025-10-27 21:38:10,angry,52.17,32.85,49.14
2025-10-27 21:38:12,angry,58.77,98.48,53.58
2025-10-27 21:38:14,angry,62.4,69.3,70.78
2025-10-27 21:38:16,angry,48.7,84.18,76.43
2025-10-27 21:38:18,angry,58.6,33.87,47.35
2025-10-27 21:38:20,angry,57.63,78.87,50.34
2025-10-27 21:38:22,angry,91.62,61.93,50.8
2025-10-27 21:38:24,angry,40.9,55.98,75.73
2025-10-27 21:38:26,angry,77.89,84.04,54.75
2025-10-27 21:38:28,angry,57.39,83.2,56.7
2025-10-27 21:38:30,angry,48.84,34.64,63.96
2025-10-27 21:38:32,angry,74.16,75.78,87.77
2025-10-27 21:38:34,angry,94.9,83.62,48.99
2025-10-27 21:38:36,angry,58.96,38.75,87.21
2025-10-27 21:38:38,angry,53.38,59.68,54.91
2025-10-27 21:38:40,angry,84.6,56.76,55.89
2025-10-27 21:38:42,angry,68.78,82.09,55.14
2025-10-27 21:38:44,angry,47.95,50.95,73.46
2025-10-27 21:38:46,angry,74.71,32.69,51.82
2025-10-27 21:38:48,angry,57.14,93.17,68.07
2025-10-27 21:38:50,angry,77.87,49.7,67.4
2025-10-27 21:38:52,angry,62.37,66.08,40.26
2025-10-27 21:38:54,angry,80.77,68.24,52.22
2025-10-27 21:38:56,angry,92.55,47.3,51.15
2025-10-27 21:38:58,angry,58.02,44.28,45.97
2025-10-27 21:39:00,angry,49.01,85.03,61.27
2025-10-27 21:39:02,angry,57.29,59.18,56.46
2025-10-27 21:39:04,angry,58.56,95.29,53.51
2025-10-27 21:39:06,angry,73.88,88.97,76.75
2025-10-27 21:39:08,angry,47.64,87.14,85.25
2025-10-27 21:39:10,angry,85.91,49.93,44.24
2025-10-27 21:39:12,angry,51.07,38.98,66.82
2025-10-27 21:39:14,angry,72.76,93.01,70.18
2025-10-27 21:39:16,angry,73.02,45.87,40.95
2025-10-27 21:39:18,angry,81.9,79.75,68.62
2025-10-27 21:39:20,angry,75.19,96.82,58.05
2025-10-27 21:39:22,angry,47.66,74.56,54.43
2025-10-27 21:39:24,angry,86.36,56.68,55.2
2025-10-27 21:39:26,angry,53.4,99.54,52.87
2025-10-27 21:39:28,angry,61.47,63.08,71.35
2025-10-27 21:39:30,angry,87.69,65.45,51.82
2025-10-27 21:39:32,angry,63.65,44.13,84.45
2025-10-27 21:39:34,angry,80.85,49.36,85.03
2025-10-27 21:39:36,angry,90.37,85.14,58.8
2025-10-27 21:39:38,angry,92.58,96.64,70.3
2025-10-27 21:39:40,angry,55.64,83.68,48.89
2025-10-27 21:39:42,angry,58.78,66.65,64.18
2025-10-27 21:39:44,angry,63.36,55.9,47.96
2025-10-27 21:39:46,angry,88.41,68.3,86.87
2025-10-27 21:39:48,angry,57.31,70.94,45.52
2025-10-27 21:39:50,angry,67.62,86.14,43.25
2025-10-27 21:39:52,angry,92.53,57.61,81.63
2025-10-27 21:39:54,angry,83.86,34.05,75.44
2025-10-27 21:39:56,angry,85.43,57.99,42.47
2025-10-27 21:39:58,angry,91.59,46.36,73.16
2025-10-27 21:40:00,angry,83.6,96.25,83.77
2025-10-27 21:40:02,angry,69.57,42.35,86.29
2025-10-27 21:40:04,angry,83.54,56.96,48.67
2025-10-27 21:40:06,angry,65.68,71.59,65.83
2025-10-27 21:40:08,angry,41.2,40.7,40.81
2025-10-27 21:40:10,angry,66.0,53.73,65.68
2025-10-27 21:40:12,angry,94.29,71.78,77.88
2025-10-27 21:40:14,angry,60.74,73.49,60.67
2025-10-27 21:40:16,angry,62.75,95.51,49.87
2025-10-27 21:40:18,angry,53.44,93.58,61.73
2025-10-27 21:40:20,angry,87.9,87.56,63.48
2025-10-27 21:40:22,angry,83.78,32.92,62.2
2025-10-27 21:40:24,angry,71.72,35.91,43.26
2025-10-27 21:40:26,angry,75.7,49.53,52.2
2025-10-27 21:40:28,angry,59.81,69.84,42.07
2025-10-27 21:40:30,angry,54.66,61.24,70.55
2025-10-27 21:40:32,angry,48.96,65.54,49.81
2025-10-27 21:40:34,angry,93.71,37.12,46.52
2025-10-27 21:40:36,angry,69.23,77.74,53.84
2025-10-27 21:40:38,angry,85.57,78.52,52.5
2025-10-27 21:40:40,angry,53.09,49.94,74.97
2025-10-27 21:40:42,angry,88.46,58.99,62.28
2025-10-27 21:40:44,angry,82.04,55.87,81.65
2025-10-27 21:40:46,angry,48.11,78.81,58.9
2025-10-27 21:40:48,angry,87.74,98.36,48.22
2025-10-27 21:40:50,angry,89.48,92.46,65.35
2025-10-27 21:40:52,angry,88.58,72.4,79.93
2025-10-27 21:40:54,angry,77.41,58.36,44.83
2025-10-27 21:40:56,angry,81.16,40.29,82.2
